id	notable_types
/m/02qk9lk	/visual_art/visual_artist,/influence/influence_node,/people/person
/m/02qkdwy	/people/person,/people/deceased_person
/m/02qkfqr	/film/actor,/people/person,/tv/tv_actor,/influence/influence_node
/m/02qkh54	/music/composition
/m/02qkjvw	/film/film
/m/02qkk1r	/location/location,/projects/project_focus,/architecture/structure
/m/02qkmv9	/people/person,/internet/social_network_user,/music/group_member,/music/guitarist,/music/artist
/m/02qkmzs	/people/person
/m/02qkn5n	/film/director,/people/deceased_person,/people/person,/book/author
/m/02qkn70	/location/location
/m/02qkqw_	/people/person,/music/group_member,/internet/social_network_user,/music/artist
/m/02qkr69	
/m/02qkrlp	
/m/02qkvky	/people/deceased_person,/book/author,/people/person
/m/02qkvv5	
/m/02qkwgg	/people/person
/m/02qkxj2	/people/deceased_person,/government/politician,/people/person
/m/02qkxwf	/language/language_family
/m/02qkyq7	/organization/organization,/military/military_unit
/m/02ql06q	/sports/sports_team
/m/02ql0_t	/tv/tv_program
/m/02ql0hn	/biology/organism_classification
/m/02ql29d	/sports/pro_athlete,/people/person,/tv/tv_writer,/sports/boxer,/people/deceased_person
/m/02ql335	/cvg/computer_videogame
/m/02ql391	/music/composition
/m/02ql48x	/business/employer,/education/fraternity_sorority,/organization/organization
/m/02ql5qz	/people/person,/sports/pro_athlete,/user/alexander/misc/murdered_person,/sports/boxer,/people/deceased_person
/m/02ql79v	/location/location,/transportation/road
/m/02ql7g9	/media_common/adaptation,/cvg/computer_videogame
/m/02ql8rx	/music/album
/m/02ql9nf	/tv/tv_character,/fictional_universe/fictional_character
/m/02ql_ph	/royalty/noble_title
/m/02qlbwb	/film/film
/m/02qlc4z	/business/employer
/m/02qlf8v	/architecture/structure,/location/location,/projects/project_focus,/transportation/road,/architecture/building,/architecture/skyscraper
/m/02qlff9	/education/school,/location/location,/business/employer,/education/educational_institution,/organization/organization
/m/02qlgqx	/people/person,/sports/pro_athlete,/soccer/football_player
/m/02qlhmf	/biology/organism_classification
/m/02qlknd	/book/written_work,/book/book
/m/02qlln1	/base/engineering/mine,/location/location
/m/02qlm_c	/location/location,/protected_sites/protected_site,/location/dated_location
/m/02qln01	
/m/02qln_0	/business/business_operation,/organization/organization,/business/employer
/m/02qlnfh	/people/person,/people/deceased_person,/government/politician
/m/02qlpzn	/people/deceased_person,/people/person
/m/02qlqxy	/people/deceased_person,/sports/pro_athlete,/people/person
/m/02qlr3t	/music/album
/m/02qlrg3	
/m/02qlst4	/location/dated_location,/location/statistical_region,/location/citytown,/location/location
/m/02qlvyl	/fictional_universe/fictional_character,/film/film_character
/m/02qlw4g	
/m/02qlwww	/location/location,/architecture/structure,/projects/project_focus,/business/shopping_center
/m/02qlx2r	/military/military_person,/people/deceased_person,/people/person
/m/02qlxf1	/time/event,/award/competition
/m/02qlyqp	/people/deceased_person,/people/person
/m/02qlzz7	/film/film
/m/02qm05n	
/m/02qm070	/internet/website,/tv/tv_network
/m/02qm44w	/location/location,/geography/lake,/geography/body_of_water,/geography/geographical_feature
/m/02qm4ft	/people/person
/m/02qm6_1	/education/educational_institution,/business/employer,/location/location,/organization/organization
/m/02qm7dt	/music/album
/m/02qm8ky	/tv/tv_program,/fictional_universe/fictional_character
/m/02qm8v5	/education/school_district,/location/location
/m/02qm95j	/tv/tv_series_episode
/m/02qm9gg	
/m/02qmf95	/media_common/netflix_title,/film/film
/m/02qmfk2	/business/employer,/business/business_operation,/organization/organization
/m/02qmfxf	/sports/sports_team,/soccer/football_team
/m/02qmjm9	/people/person
/m/02qmlkl	/tv/tv_series_episode
/m/02qmlzb	/education/university,/organization/organization,/location/location,/education/educational_institution,/business/employer
/m/02qmn3h	/influence/influence_node,/film/actor,/tv/tv_actor,/people/person
/m/02qmpl7	/organization/organization,/military/military_unit
/m/02qmqwv	/location/citytown,/location/dated_location,/location/location,/location/statistical_region
/m/02qmr2q	/people/person,/soccer/football_player,/sports/pro_athlete
/m/02qmrsd	/aviation/aircraft_model
/m/02qmtz6	/olympics/olympic_event_competition,/book/book_subject,/time/event
/m/02qmv7v	/location/citytown,/location/location,/location/statistical_region,/location/dated_location
/m/02qmwpx	
/m/02qmxlf	/people/deceased_person,/sports/cyclist,/people/person,/sports/pro_athlete
/m/02qmyf7	/people/person,/people/deceased_person,/sports/pro_athlete,/olympics/olympic_athlete
/m/02qmzqv	
/m/02qn12v	/people/deceased_person,/influence/influence_node,/people/person,/visual_art/visual_artist
/m/02qn3xy	/sports/pro_athlete,/people/person,/basketball/basketball_player
/m/02qn4d5	/fictional_universe/fictional_character,/tv/tv_character
/m/02qn5z0	
/m/02qn8__	/people/person,/people/deceased_person,/sports/pro_athlete,/cricket/cricket_player
/m/02qn94g	/time/event,/olympics/olympic_event_competition,/book/book_subject
/m/02qn9fd	/business/employer,/music/record_label,/organization/organization
/m/02qncmk	/book/written_work,/book/book,/fictional_universe/work_of_fiction
/m/02qnd9y	/location/location,/location/dated_location,/government/political_district
/m/02qndkv	/people/person
/m/02qndm	
/m/02qndv2	
/m/02qngk	
/m/02qnglt	
/m/02qnhhb	
/m/02qnm3y	/location/location,/location/citytown,/location/statistical_region,/location/dated_location
/m/02qnmtl	
/m/02qnph6	/location/location
/m/02qnrzz	/government/politician,/people/person,/people/deceased_person
/m/02qnv85	/music/album
/m/02qnvj2	/book/book,/fictional_universe/work_of_fiction,/book/written_work
/m/02qnvwf	/sports/pro_athlete,/people/measured_person,/people/person,/ice_hockey/hockey_player
/m/02qnx0l	/location/location,/location/dated_location,/location/statistical_region,/location/citytown
/m/02qny_	/soccer/football_player,/olympics/olympic_athlete,/tv/tv_actor,/film/actor,/sports/pro_athlete,/award/award_winner,/people/measured_person,/sports/sports_award_winner,/book/book_subject,/people/person
/m/02qnyxd	/biology/organism_classification
/m/02qp2h6	
/m/02qp4zz	/film/film
/m/02qp829	/sports/sports_league,/organization/organization,/business/employer
/m/02qp_qw	/people/person,/people/deceased_person
/m/02qpc3l	
/m/02qpdb	/projects/project_focus,/architecture/structure,/architecture/tower,/location/location
/m/02qpdct	/people/person
/m/02qpj3s	/film/producer,/tv/tv_writer,/film/director,/tv/tv_program_creator,/film/film_story_contributor,/film/writer,/people/person
/m/02qpjg2	/government/election,/time/event
/m/02qpjtf	/protected_sites/listed_site,/projects/project_focus,/location/location,/architecture/structure,/base/usnris/nris_listing
/m/02qpkrq	/location/location
/m/02qpm63	/astronomy/galaxy,/astronomy/celestial_object
/m/02qpnl7	/organization/organization
/m/02qpp43	
/m/02qppsd	/fictional_universe/fictional_character,/film/film_character
/m/02qpq6x	
/m/02qprdc	/sports/sports_team
/m/02qptlq	/education/department
/m/02qpv03	
/m/02qpvfj	/people/person
/m/02qpxkz	/film/film
/m/02qpxv6	
/m/02qpxzp	/book/written_work,/book/book
/m/02qpz0x	/people/person,/people/deceased_person
/m/02qpzd7	
/m/02qpzqk	/music/composition
/m/02qq0hz	/organization/organization,/cvg/cvg_developer,/business/employer,/business/business_operation,/business/defunct_company
/m/02qq0s6	/people/person,/music/artist
/m/02qq1dh	/music/composition
/m/02qq22	
/m/02qq2bs	/organization/organization,/government/political_party,/business/employer
/m/02qq2zc	/film/film
/m/02qq6yl	/astronomy/celestial_object
/m/02qq74g	
/m/02qq96y	/film/film
/m/02qq9wl	/military/military_unit,/organization/organization
/m/02qqd26	/military/military_unit,/organization/organization
/m/02qqd82	/medicine/disease
/m/02qqhl6	/people/deceased_person,/people/person
/m/02qqj42	
/m/02qqjsc	/time/recurring_event,/sports/sports_league,/soccer/football_league,/organization/organization,/business/employer
/m/02qqkkr	/people/person,/people/deceased_person
/m/02qqm0p	
/m/02qqnq0	/time/event,/sports/sports_league_season
/m/02qqqgr	
/m/02qqs8h	
/m/02qqtnl	/military/military_conflict,/time/event
/m/02qqv_k	
/m/02qqwb6	/film/editor,/people/person
/m/02qqx8z	/zoos/zoo,/business/employer,/location/location,/travel/tourist_attraction
/m/02qqxjw	
/m/02qqywx	/people/person
/m/02qr0ms	/time/recurring_event
/m/02qr2pf	/sports/cyclist,/people/person,/people/deceased_person,/sports/pro_athlete,/olympics/olympic_athlete
/m/02qr3j7	/location/citytown,/location/statistical_region,/location/dated_location,/location/location
/m/02qr3nq	/people/person,/sports/cyclist,/sports/pro_athlete,/people/deceased_person,/olympics/olympic_athlete
/m/02qr50q	
/m/02qr698	
/m/02qr6k5	/people/person,/sports/pro_athlete,/people/deceased_person,/american_football/football_player
/m/02qr73d	
/m/02qr9yg	/people/person,/people/deceased_person,/religion/religious_leader
/m/02qrb2z	/people/person,/sports/pro_athlete,/soccer/football_player
/m/02qrbf9	/geography/geographical_feature,/location/location,/geography/lake,/geography/body_of_water
/m/02qrcqx	/aviation/aircraft_model
/m/02qrdmf	/ice_hockey/hockey_player,/sports/pro_athlete,/people/person,/people/measured_person
/m/02qrgnd	/medicine/anatomical_structure
/m/02qrh68	/people/person
/m/02qrj01	/people/person
/m/02qrkmm	/geography/mountain_range,/geography/geographical_feature,/location/location
/m/02qrmxy	/broadcast/broadcast,/broadcast/tv_channel
/m/02qrn3t	/sports/pro_athlete,/olympics/olympic_athlete,/people/person,/people/deceased_person
/m/02qrng3	/business/business_operation,/organization/organization,/business/employer
/m/02qrntg	
/m/02qrq64	/music/composition
/m/02qrq_7	
/m/02qrsww	/time/recurring_event
/m/02qrt2r	
/m/02qrtf1	/people/person,/sports/pro_athlete,/base/rugby/rugby_player
/m/02qrw52	/location/location
/m/02qrxrn	/broadcast/radio_station,/broadcast/broadcast
/m/02qrxt0	/music/composition
/m/02qrysw	/sports/pro_athlete,/people/deceased_person,/olympics/olympic_athlete,/people/person
/m/02qrzb1	/location/location,/protected_sites/listed_site
/m/02qs04w	
/m/02qs0ft	/location/citytown,/location/dated_location,/location/location,/location/statistical_region
/m/02qs19_	
/m/02qs1bb	/people/person,/government/politician
/m/02qs3gr	/business/business_operation,/organization/organization,/business/employer
/m/02qs685	/location/statistical_region,/location/dated_location,/location/citytown,/location/location
/m/02qs6j2	/biology/organism_classification
/m/02qs6wf	/biology/organism_classification
/m/02qs7q7	/time/event,/film/film_festival_event
/m/02qs9b6	/soccer/football_player,/people/person,/sports/pro_athlete
/m/02qs9ll	/architecture/architectural_structure_owner
/m/02qs_g6	/music/composition
/m/02qsd7h	/music/composition
/m/02qsh27	
/m/02qsh6q	
/m/02qsh_t	/biology/organism_classification
/m/02qshhn	/biology/organism_classification
/m/02qsjbg	/sports/sports_team,/soccer/football_team
/m/02qsk91	/projects/project_focus,/location/location,/religion/place_of_worship
/m/02qskfn	
/m/02qskh0	/people/person
/m/02qsldy	/chemistry/chemical_compound
/m/02qsmzt	/base/animemanga/anime_manga_character,/comic_books/comic_book_character,/base/animemanga/anime_manga_character,/fictional_universe/fictional_character
/m/02qsn71	/user/sprocketonline/economics/legislation
/m/02qspj_	/time/event,/military/military_conflict
/m/02qsr4x	/music/composition
/m/02qss6b	/broadcast/radio_station,/broadcast/broadcast
/m/02qsspx	/biology/organism_classification
/m/02qsw11	/people/person
/m/02qswpb	
/m/02qsxnm	/people/person,/people/deceased_person
/m/02qsyw4	/soccer/football_player,/people/person,/sports/pro_athlete
/m/02qsyz2	/people/person,/soccer/football_player,/sports/pro_athlete
/m/02qt0km	/book/book,/book/written_work
/m/02qt1t4	/book/author,/people/person
/m/02qt3cq	/sports/pro_athlete,/cricket/cricket_player,/people/person
/m/02qt4pr	/people/deceased_person,/baseball/baseball_player,/baseball/baseball_manager,/people/measured_person,/people/person,/sports/pro_athlete
/m/02qt672	/film/film_festival,/time/recurring_event
/m/02qt6vc	/music/album
/m/02qt7tn	/people/deceased_person,/people/person,/royalty/chivalric_order_member
/m/02qt_c5	/metropolitan_transit/transit_line
/m/02qtbqg	/astronomy/celestial_object
/m/02qtck8	/organization/organization
/m/02qtfpp	
/m/02qtgy7	
/m/02qth8l	/people/person
/m/02qtk0p	/people/person
/m/02qtl4w	/people/person
/m/02qtlft	/computer/software
/m/02qtm9_	/music/composition
/m/02qtmbb	/music/composition
/m/02qtr85	/people/person
/m/02qtslw	/biology/organism_classification
/m/02qtsw3	
/m/02qtt_k	/time/event,/sports/sports_league_season
/m/02qtw7f	/base/crime/lawyer,/government/politician,/people/person
/m/02qtxph	/religion/religion
/m/02qv1f6	/people/person,/government/politician
/m/02qv1yf	/music/artist,/people/person
/m/02qv2s7	/broadcast/broadcast,/broadcast/radio_station
/m/02qv310	/music/composition
/m/02qv4nl	/location/statistical_region,/location/citytown,/location/location,/location/dated_location
/m/02qv5q7	/military/military_person,/people/person
/m/02qv7_	
/m/02qv7k0	
/m/02qv7xd	
/m/02qv97f	
/m/02qv_3l	/music/soundtrack,/music/album
/m/02qvbr_	/education/school,/organization/organization,/education/educational_institution,/business/employer,/location/location
/m/02qvcgp	
/m/02qvds5	/fictional_universe/work_of_fiction,/book/written_work,/book/book
/m/02qvfbr	/media_common/netflix_title,/film/film
/m/02qvfzb	/tv/tv_series_episode
/m/02qvg7z	/location/location,/location/neighborhood
/m/02qvhn_	/government/political_party,/organization/organization
/m/02qvjyk	/architecture/structure,/projects/project_focus,/location/location,/architecture/building
/m/02qvk4f	/film/actor,/tv/tv_actor,/influence/influence_node,/people/person
/m/02qvkwv	
/m/02qvl2q	/business/employer,/business/business_operation,/organization/organization
/m/02qvlsd	/book/written_work,/theater/play
/m/02qvms1	/location/location,/transportation/road
/m/02qvnz6	
/m/02qvp7v	/internet/social_network_user
/m/02qvqpx	/visual_art/visual_artist,/people/deceased_person,/people/person
/m/02qvrlf	/people/person
/m/02qvsf7	/people/deceased_person,/people/person
/m/02qvtqv	/people/person,/internet/social_network_user
/m/02qvv58	/people/person,/people/deceased_person,/sports/pro_athlete,/olympics/olympic_athlete
/m/02qvv9r	/book/book_character,/fictional_universe/fictional_character
/m/02qvwt6	/book/periodical,/book/newspaper
/m/02qvycs	/basketball/basketball_player,/sports/pro_athlete,/people/measured_person,/people/person
/m/02qvzjx	
/m/02qw0kb	/metropolitan_transit/transit_line
/m/02qw1_7	
/m/02qw1b5	/people/person
/m/02qw3ty	
/m/02qw4c3	/people/deceased_person,/base/crime/lawyer,/people/person
/m/02qw5wl	/time/event,/sports/tournament_event_competition
/m/02qw62g	/people/person
/m/02qw8h	/location/administrative_division,/location/citytown,/location/uk_civil_parish,/location/location,/location/dated_location,/location/statistical_region
/m/02qw8lr	
/m/02qw9ys	/location/statistical_region,/location/dated_location,/location/location,/location/citytown
/m/02qwdsn	/location/location,/location/statistical_region,/location/dated_location,/location/citytown,/location/uk_civil_parish,/location/administrative_division
/m/02qwfc1	/book/written_work,/theater/play,/book/book
/m/02qwgwj	/location/location,/location/statistical_region
/m/02qwj97	/people/measured_person,/sports/pro_athlete,/american_football/football_player,/people/person
/m/02qwjxh	/location/dated_location,/location/location,/government/political_district
/m/02qwk3c	/biology/organism_classification
/m/02qwkr9	/people/person,/people/deceased_person,/book/author
/m/02qwmc8	/time/event,/sports/tournament_event_competition
/m/02qwmpl	/sports/tournament_event_competition,/time/event
/m/02qwnp9	/people/person
/m/02qwnts	/people/deceased_person,/people/person,/royalty/noble_person
/m/02qwpnl	/book/book_subject,/olympics/olympic_event_competition,/time/event
/m/02qwr6h	/time/event,/sports/tournament_event_competition
/m/02qws93	
/m/02qwsk0	/people/person
/m/02qwtgy	/location/neighborhood,/location/location
/m/02qwtr5	/base/crime/lawyer,/people/person
/m/02qwvyb	/government/politician,/people/person
/m/02qww6z	/sports/pro_athlete,/basketball/basketball_coach,/basketball/basketball_player,/people/person
/m/02qwxm_	/location/location
/m/02qwyd2	/music/album
/m/02qx16m	/tennis/tennis_tournament,/time/event
/m/02qx2cw	
/m/02qx2n3	/soccer/football_player,/people/person,/sports/pro_athlete
/m/02qx3h_	/time/recurring_event
/m/02qx3yr	/opera/opera,/music/composition
/m/02qx44m	/location/location,/location/citytown,/location/statistical_region,/location/dated_location
/m/02qx4_2	/organization/organization
/m/02qx6kz	/biology/organism_classification
/m/02qx6v6	/tv/tv_series_episode
/m/02qx6zp	/location/location,/location/dated_location,/location/statistical_region,/location/citytown
/m/02qx8g5	/location/location
/m/02qx_1f	/location/dated_location,/location/uk_civil_parish,/location/location,/location/statistical_region,/location/administrative_division,/location/citytown
/m/02qx_v	/location/administrative_division,/location/location,/location/dated_location,/location/statistical_region,/location/jp_district
/m/02qx_v8	/soccer/football_player,/sports/pro_athlete,/people/person
/m/02qx_zr	
/m/02qxc21	/sports/sports_league_season,/time/event
/m/02qxcqb	/music/album
/m/02qxgc7	/people/person,/interests/collector
/m/02qxgpk	/organization/organization,/business/employer,/business/business_operation
/m/02qxhnv	/education/school_district,/location/location
/m/02qxhy2	/media_common/netflix_title,/media_common/adaptation,/film/film
/m/02qxmxc	/location/statistical_region,/location/location,/location/citytown,/location/dated_location
/m/02qxnmt	/organization/organization,/military/military_unit
/m/02qxq9w	
/m/02qxqv0	/meteorology/tropical_cyclone_season
/m/02qxsz_	/location/location
/m/02qxt99	/organization/organization,/education/educational_institution,/business/employer,/education/school
/m/02qxtk6	/people/person,/people/deceased_person
/m/02qxv7l	/people/person,/people/deceased_person
/m/02qxz3w	/biology/organism_classification
/m/02qy1xz	
/m/02qy2d6	/sports/pro_athlete,/people/person,/american_football/football_player
/m/02qy3w3	/people/person
/m/02qy46h	/people/deceased_person,/people/person,/government/politician,/government/u_s_congressperson,/base/yalebase/person
/m/02qy4q_	/book/journal,/book/periodical,/business/employer
/m/02qy5_8	/location/location
/m/02qy6sq	
/m/02qy873	/book/author,/people/person,/people/deceased_person
/m/02qy_vq	/fictional_universe/fictional_character,/tv/tv_character
/m/02qybhy	/conferences/conference_series
/m/02qybs5	/people/person,/soccer/football_player,/sports/pro_athlete
/m/02qycdg	/people/person,/book/author,/award/award_winner,/influence/influence_node
/m/02qydbr	
/m/02qydzb	/location/statistical_region,/location/dated_location,/location/citytown,/location/location
/m/02qyf3h	/book/author,/people/person,/base/yalebase/person,/people/deceased_person,/education/academic
/m/02qyhyk	/people/deceased_person,/book/author,/people/person
/m/02qyj2q	/people/person,/people/deceased_person
/m/02qyjf0	/people/person,/sports/pro_athlete,/sports/boxer
/m/02qymbn	/music/album
/m/02qymd0	/people/person,/visual_art/visual_artist
/m/02qyrf_	/people/person,/sports/pro_athlete,/soccer/football_player
/m/02qyrwr	/cricket/cricket_player,/sports/pro_athlete,/people/deceased_person,/people/person
/m/02qytg5	
/m/02qywcs	
/m/02qyywy	
/m/02qyz2t	/time/event
/m/02qz0mt	/biology/organism_classification
/m/02qz2pg	/location/location,/government/political_district,/location/dated_location
/m/02qz3j8	/people/person
/m/02qz3nr	/people/person
/m/02qz50r	/people/deceased_person,/people/person,/law/judge
/m/02qz5z_	/location/location
/m/02qz699	
/m/02qz7x7	
/m/02qz87l	/location/dated_location,/location/citytown,/location/statistical_region,/location/location
/m/02qz9pn	/media_common/netflix_title,/award/award_nominated_work,/film/film
/m/02qz_lt	
/m/02qzbjt	/people/person
/m/02qzbyj	/religion/deity
/m/02qzd2p	
/m/02qzfxs	/sports/pro_athlete,/ice_hockey/hockey_player,/tv/tv_actor,/people/person,/olympics/olympic_athlete
/m/02qzg3n	/people/deceased_person,/people/person,/sports/pro_athlete,/olympics/olympic_athlete
/m/02qzg50	
/m/02qzk2w	
/m/02qzkc	/government/politician,/base/yalebase/person,/people/person
/m/02qzksj	/organization/organization
/m/02qzn85	/architecture/structure,/location/location,/projects/project_focus,/protected_sites/listed_site,/religion/place_of_worship,/architecture/building
/m/02qznj2	/fictional_universe/work_of_fiction,/book/written_work,/book/book
/m/02qznwf	/book/author,/people/person,/influence/influence_node,/people/deceased_person
/m/02qzp0l	/people/person,/people/deceased_person
/m/02qzrx1	/people/person
/m/02qzstz	/religion/religious_leader,/people/person,/people/deceased_person
/m/02qztc4	/tv/tv_network
/m/02qzvm_	/location/citytown,/location/statistical_region,/location/dated_location,/location/location
/m/02qzx7x	/people/person,/sports/pro_athlete,/cricket/cricket_player
/m/02qzypz	/metropolitan_transit/transit_line
/m/02qzzlh	/biology/organism_classification
/m/02r00h_	
/m/02r01b0	
/m/02r0586	/film/film,/media_common/netflix_title
/m/02r05j3	/people/person
/m/02r070m	/computer/software
/m/02r09mv	/book/periodical,/book/magazine
/m/02r09x2	
/m/02r0br8	/people/person
/m/02r0ccj	
/m/02r0cld	/education/educational_degree
/m/02r0dmm	/location/location,/location/citytown
/m/02r0fgf	/education/educational_institution,/business/employer,/location/location,/organization/organization,/education/university
/m/02r0hrr	/music/album
/m/02r0jlk	/projects/project_focus,/location/location,/architecture/museum,/architecture/structure,/travel/tourist_attraction,/architecture/building
/m/02r0k8y	/organization/organization,/business/business_operation,/business/employer
/m/02r0k__	/people/person
/m/02r0kjv	
/m/02r0l4g	/computer/software,/computer/programming_language
/m/02r0lfd	/location/location
/m/02r0nkt	
/m/02r0nzj	/people/person,/people/deceased_person
/m/02r0qlr	/location/statistical_region,/location/citytown,/location/dated_location,/location/location
/m/02r0r_f	/transportation/road,/location/location
/m/02r0sx_	/organization/organization,/location/location,/business/employer,/education/educational_institution,/education/school
/m/02r0tdv	/internet/social_network_user,/music/artist,/people/person
/m/02r0wg6	/soccer/football_team,/sports/sports_team
/m/02r0wkp	/book/newspaper,/book/periodical,/education/school_newspaper
/m/02r0zln	/biology/organism_classification
/m/02r0zn0	/location/dated_location,/location/statistical_region,/location/location
/m/02r10rs	/military/military_person,/people/person,/people/deceased_person
/m/02r119f	/book/literary_series
/m/02r11vz	/biology/organism_classification
/m/02r12rh	/location/statistical_region,/location/citytown,/location/dated_location,/location/location
/m/02r13ps	
/m/02r141j	/award/award_nominee,/business/business_operation,/award/award_winner,/organization/organization,/film/film_company,/business/employer
/m/02r14zv	
/m/02r16wm	/location/location
/m/02r180s	/people/person,/people/deceased_person
/m/02r18qf	/business/employer
/m/02r19k7	/people/person,/sports/pro_athlete,/cricket/cricket_player,/people/deceased_person
/m/02r1_p7	/people/person
/m/02r1_zm	
/m/02r1c6f	/film/film
/m/02r1chc	
/m/02r1fzt	/people/person
/m/02r1g71	/people/person,/olympics/olympic_athlete,/sports/pro_athlete,/people/deceased_person
/m/02r1htm	/sports/sports_team
/m/02r1k9	/location/dated_location,/location/statistical_region,/location/citytown,/location/location
/m/02r1krm	/people/person,/cricket/cricket_player,/people/deceased_person,/sports/pro_athlete
/m/02r1lpx	/tv/tv_series_episode
/m/02r1mlf	/people/person
/m/02r1njq	/people/person,/sports/pro_athlete,/american_football/football_player
/m/02r1q0x	
/m/02r1q_w	/film/film
/m/02r1qd7	/time/event,/government/election
/m/02r1qqk	/business/business_operation,/organization/organization,/business/employer
/m/02r1rq	/location/dated_location,/location/location,/location/citytown,/location/statistical_region
/m/02r1syy	/people/person,/government/politician
/m/02r1t4t	/organization/organization,/music/record_label,/business/business_operation,/business/employer
/m/02r1xm8	/people/person,/people/deceased_person
/m/02r1yxw	/location/location,/location/statistical_region,/location/citytown
/m/02r20hv	/people/deceased_person,/people/person
/m/02r20s2	/soccer/football_player,/people/person,/sports/pro_athlete
/m/02r237w	/business/employer,/education/school,/education/educational_institution,/organization/organization,/location/location
/m/02r23h	/location/citytown,/location/location,/location/dated_location,/location/statistical_region
/m/02r26f8	/location/location
/m/02r28dk	
/m/02r28v_	
/m/02r2959	
/m/02r299s	/cvg/computer_videogame,/award/award_nominated_work,/award/award_winning_work
/m/02r2_l6	/location/statistical_region,/location/dated_location,/location/location,/location/citytown
/m/02r2bbx	/internet/website
/m/02r2bm4	
/m/02r2bzh	
/m/02r2c5c	/education/educational_institution,/location/location,/education/school,/organization/organization,/business/employer
/m/02r2ct9	/location/location
/m/02r2h2w	/location/citytown,/location/statistical_region,/location/dated_location,/location/location
/m/02r2hsj	/government/politician,/people/deceased_person,/military/military_person,/people/person
/m/02r2k57	/location/location
/m/02r2k9q	/location/location,/location/dated_location,/location/statistical_region,/location/citytown
/m/02r2m9f	/music/composition,/government/national_anthem
/m/02r2mvz	/location/location
/m/02r2n_8	/location/location,/base/usnris/nris_listing,/protected_sites/listed_site
/m/02r2ptz	/media_common/netflix_title,/base/adultentertainment/adult_media,/film/film
/m/02r2qc4	/soccer/football_player,/sports/pro_athlete,/people/person
/m/02r2s8d	/location/dated_location,/location/citytown,/location/location,/location/statistical_region
/m/02r2sz	/influence/influence_node,/film/director,/film/writer,/tv/tv_actor,/film/actor,/people/person
/m/02r2t25	/olympics/olympic_athlete,/people/deceased_person,/people/person,/sports/pro_athlete
/m/02r2t_r	/book/written_work,/book/book
/m/02r2thl	/transportation/road,/location/location
/m/02r2w7m	
/m/02r2xvk	/location/dated_location,/location/location,/location/statistical_region,/location/citytown
/m/02r2y1f	
/m/02r2zc0	/fictional_universe/fictional_character
/m/02r30c9	/people/person
/m/02r30pm	/organization/organization,/location/location,/business/employer,/education/educational_institution,/education/university
/m/02r31nx	/time/event,/olympics/olympic_event_competition,/book/book_subject
/m/02r31y4	/book/book,/book/written_work
/m/02r330x	
/m/02r33d7	/people/person,/people/deceased_person,/government/politician,/government/u_s_congressperson
/m/02r34lx	/internet/social_network_user
/m/02r34w4	/sports/pro_athlete,/baseball/baseball_player,/people/person,/people/deceased_person
/m/02r363	/automotive/model
/m/02r36fq	/people/person,/film/producer,/film/actor
/m/02r38zw	
/m/02r3918	/location/dated_location,/location/citytown,/location/location,/location/statistical_region
/m/02r3_68	/organization/organization,/education/educational_institution,/business/employer
/m/02r3b4	/broadcast/radio_station,/broadcast/broadcast
/m/02r3cy2	
/m/02r3gvy	/book/poetic_meter
/m/02r3h1t	/people/deceased_person,/music/artist,/people/person
/m/02r3hrg	
/m/02r3lj	/location/location
/m/02r3lqp	/tv/tv_program,/film/film
/m/02r3mz7	/location/citytown,/location/dated_location,/location/location,/location/statistical_region
/m/02r3ppy	/location/statistical_region,/location/dated_location,/location/location,/location/citytown
/m/02r3qlg	/business/business_operation,/cvg/cvg_developer,/cvg/cvg_publisher,/business/employer,/organization/organization
/m/02r3rf8	/people/person
/m/02r3tdk	/government/politician,/people/person
/m/02r3tv_	/media_common/netflix_title,/film/film
/m/02r3vt7	/base/usnris/nris_listing,/location/location,/protected_sites/listed_site
/m/02r3vxq	
/m/02r3w3l	/people/person,/people/deceased_person
/m/02r3x1w	/people/person
/m/02r3xrj	/people/person,/people/deceased_person,/royalty/noble_person
/m/02r3y6_	/biology/organism_classification
/m/02r3zwz	/people/person,/music/artist
/m/02r40cr	/location/dated_location,/location/statistical_region,/location/location,/location/citytown
/m/02r418z	/people/person,/people/deceased_person
/m/02r41jw	
/m/02r41ym	
/m/02r424h	/organization/organization,/business/business_operation
/m/02r44zk	/location/location
/m/02r455f	
/m/02r45gc	
/m/02r47ls	/organization/organization,/business/employer,/education/educational_institution,/education/school
/m/02r48_g	
/m/02r4_3s	/people/deceased_person,/sports/pro_athlete,/olympics/olympic_athlete,/people/person
/m/02r4_g2	/book/book,/fictional_universe/work_of_fiction,/book/published_work,/book/written_work,/user/jeff/stories_to_novels/adapted_story,/book/short_story
/m/02r4b91	/business/employer,/education/school,/education/educational_institution,/organization/organization,/location/location
/m/02r4dl_	/people/person,/people/deceased_person
/m/02r4fwk	/geography/island,/geography/geographical_feature,/location/location
/m/02r4g2f	/venture_capital/venture_funded_company,/business/employer,/business/business_operation,/organization/organization
/m/02r4h0q	/sports/pro_athlete,/people/person,/ice_hockey/hockey_player,/people/measured_person
/m/02r4k31	/location/location,/location/dated_location,/location/statistical_region,/location/citytown
/m/02r4krb	/location/dated_location,/location/statistical_region,/location/citytown,/location/location
/m/02r4l5v	/people/person
/m/02r4lgs	/location/citytown,/location/statistical_region,/location/dated_location,/location/location
/m/02r4njf	/location/citytown,/location/statistical_region,/location/dated_location,/location/location
/m/02r4pq	/military/military_conflict,/time/event
